State,FIPS,Year,Total_population
TX,48295,1998,3030
TX,48295,1999,3097
TX,48295,2000,3025
TX,48295,2001,2948
TX,48295,2002,3033
TX,48295,2003,3097
TX,48295,2004,3028
TX,48295,2005,3057
TX,48295,2006,3115
TX,48295,2007,3178
TX,48295,2008,3183
TX,48295,2009,3326
TX,48295,2010,3283
TX,48295,2011,3334
TX,48295,2012,3448
TX,48295,2013,3489
TX,48295,2014,3551
TX,48295,2015,3557
TX,48295,2016,3502
TX,48295,2017,3361
TX,48295,2018,3315
TX,48295,2019,3214
TX,48295,2020,3111
TX,48297,1990,9591
TX,48297,1991,9981
TX,48297,1992,10206
TX,48297,1993,10645
TX,48297,1994,10990
TX,48297,1995,11237
TX,48297,1996,11574
TX,48297,1997,11714
TX,48297,1998,12015
TX,48297,1999,12191
TX,48297,2000,12233
TX,48297,2001,12071
TX,48297,2002,11955
TX,48297,2003,11768
TX,48297,2004,11689
TX,48297,2005,11631
TX,48297,2006,11559
TX,48297,2007,11528
TX,48297,2008,11479
TX,48297,2009,11410
TX,48297,2010,11550
TX,48297,2011,11504
TX,48297,2012,11671
TX,48297,2013,11831
TX,48297,2014,12063
TX,48297,2015,12177
TX,48297,2016,12038
TX,48297,2017,12157
TX,48297,2018,12120
TX,48297,2019,12236
TX,48297,2020,12324
TX,48299,1990,11684
TX,48299,1991,11983
TX,48299,1992,12338
TX,48299,1993,12801
TX,48299,1994,13531
TX,48299,1995,14090
TX,48299,1996,14674
TX,48299,1997,15165
TX,48299,1998,15785
TX,48299,1999,16510
TX,48299,2000,17077
TX,48299,2001,17499
TX,48299,2002,17872
TX,48299,2003,18153
TX,48299,2004,18220
TX,48299,2005,18425
TX,48299,2006,18502
TX,48299,2007,18935
TX,48299,2008,19034
TX,48299,2009,19175
TX,48299,2010,19336
TX,48299,2011,19073
TX,48299,2012,19266
TX,48299,2013,19509
TX,48299,2014,19666
TX,48299,2015,20080
TX,48299,2016,20621
TX,48299,2017,21199
TX,48299,2018,21670
TX,48299,2019,21810
TX,48299,2020,21958
TX,48301,1990,105
TX,48301,1991,96
TX,48301,1992,127
TX,48301,1993,109
TX,48301,1994,114
TX,48301,1995,111
TX,48301,1996,109
TX,48301,1997,78
TX,48301,1998,83
TX,48301,1999,77
TX,48301,2000,65
TX,48301,2001,66
TX,48301,2002,75
TX,48301,2003,72
TX,48301,2004,55
TX,48301,2005,70
TX,48301,2006,75
TX,48301,2007,79
TX,48301,2008,61
TX,48301,2009,77
TX,48301,2010,84
TX,48301,2011,95
TX,48301,2012,86
TX,48301,2013,106
TX,48301,2014,89
TX,48301,2015,119
TX,48301,2016,117
TX,48301,2017,133
TX,48301,2018,149
TX,48301,2019,165
TX,48301,2020,181
TX,48303,1990,223144
TX,48303,1991,225598
TX,48303,1992,227237
TX,48303,1993,231275
TX,48303,1994,235617
TX,48303,1995,238423
TX,48303,1996,239740
TX,48303,1997,240278
TX,48303,1998,239602
TX,48303,1999,240776
TX,48303,2000,243109
TX,48303,2001,246616
TX,48303,2002,249407
TX,48303,2003,253388
TX,48303,2004,255669
TX,48303,2005,257779
TX,48303,2006,261761
TX,48303,2007,265215
TX,48303,2008,268197
TX,48303,2009,274252
TX,48303,2010,280332
TX,48303,2011,283476
TX,48303,2012,286062
TX,48303,2013,289646
TX,48303,2014,294591
TX,48303,2015,298509
TX,48303,2016,302326
TX,48303,2017,305689
TX,48303,2018,308084
TX,48303,2019,311087
TX,48303,2020,314772
TX,48305,1990,6721
TX,48305,1991,6719
TX,48305,1992,6718
TX,48305,1993,6611
TX,48305,1994,6601
TX,48305,1995,6440
TX,48305,1996,6456
TX,48305,1997,6520
TX,48305,1998,6637
TX,48305,1999,6625
TX,48305,2000,6489
TX,48305,2001,6444
TX,48305,2002,6421
TX,48305,2003,6232
TX,48305,2004,6172
TX,48305,2005,6178
TX,48305,2006,6192
TX,48305,2007,5989
TX,48305,2008,5932
TX,48305,2009,5927
TX,48305,2010,5912
TX,48305,2011,5883
TX,48305,2012,5793
TX,48305,2013,5726
TX,48305,2014,5798
TX,48305,2015,5746
TX,48305,2016,5775
TX,48305,2017,5828
TX,48305,2018,5846
TX,48305,2019,5956
TX,48305,2020,6025
TX,48307,1990,8694
TX,48307,1991,8309
TX,48307,1992,8207
TX,48307,1993,8229
TX,48307,1994,8186
TX,48307,1995,8208
TX,48307,1996,8366
TX,48307,1997,8303
TX,48307,1998,8223
TX,48307,1999,8284
TX,48307,2000,8175
TX,48307,2001,8034
TX,48307,2002,7927
TX,48307,2003,8033
TX,48307,2004,8164
TX,48307,2005,8117
TX,48307,2006,8183
TX,48307,2007,8105
TX,48307,2008,8203
TX,48307,2009,8365
TX,48307,2010,8232
TX,48307,2011,8256
TX,48307,2012,8241
TX,48307,2013,8244
TX,48307,2014,8152
TX,48307,2015,8253
TX,48307,2016,8121
TX,48307,2017,7934
TX,48307,2018,7960
TX,48307,2019,8011
TX,48307,2020,7823
TX,48309,1990,189736
TX,48309,1991,191878
TX,48309,1992,193462
TX,48309,1993,196163
TX,48309,1994,200503
TX,48309,1995,202692
TX,48309,1996,205894
TX,48309,1997,207991
TX,48309,1998,209800
TX,48309,1999,211548
TX,48309,2000,213967
TX,48309,2001,215099
TX,48309,2002,216571
TX,48309,2003,218744
TX,48309,2004,221353
TX,48309,2005,222794
TX,48309,2006,224452
TX,48309,2007,226741
TX,48309,2008,229037
TX,48309,2009,231679
TX,48309,2010,235904
TX,48309,2011,237847
TX,48309,2012,239369
TX,48309,2013,241447
TX,48309,2014,243182
TX,48309,2015,245471
TX,48309,2016,247573
TX,48309,2017,251638
TX,48309,2018,254204
TX,48309,2019,257080
TX,48309,2020,259730
TX,48311,1990,816
TX,48311,1991,790
TX,48311,1992,817
TX,48311,1993,804
TX,48311,1994,815
TX,48311,1995,840
TX,48311,1996,814
TX,48311,1997,822
TX,48311,1998,826
TX,48311,1999,832
TX,48311,2000,843
TX,48311,2001,819
TX,48311,2002,795
TX,48311,2003,801
TX,48311,2004,735
TX,48311,2005,789
TX,48311,2006,765
TX,48311,2007,773
TX,48311,2008,736
TX,48311,2009,699
TX,48311,2010,711
TX,48311,2011,697
TX,48311,2012,731
TX,48311,2013,762
TX,48311,2014,801
TX,48311,2015,831
TX,48311,2016,810
TX,48311,2017,766
TX,48311,2018,727
TX,48311,2019,733
TX,48311,2020,721
TX,48313,1990,10920
TX,48313,1991,11098
TX,48313,1992,11226
TX,48313,1993,11633
TX,48313,1994,11677
TX,48313,1995,12079
TX,48313,1996,12266
TX,48313,1997,12276
TX,48313,1998,12465
TX,48313,1999,12756
TX,48313,2000,12967
TX,48313,2001,13680
TX,48313,2002,12797
TX,48313,2003,12989
TX,48313,2004,13146
TX,48313,2005,13136
TX,48313,2006,13264
TX,48313,2007,13353
TX,48313,2008,13340
TX,48313,2009,13483
TX,48313,2010,13737
TX,48313,2011,13747
TX,48313,2012,13739
TX,48313,2013,13812
TX,48313,2014,13857
TX,48313,2015,13954
TX,48313,2016,14127
TX,48313,2017,14292
TX,48313,2018,14417
TX,48313,2019,14382
TX,48313,2020,14427
TX,48315,1990,9946
TX,48315,1991,9894
TX,48315,1992,9939
TX,48315,1993,9945
TX,48315,1994,9985
TX,48315,1995,10139
TX,48315,1996,10317
TX,48315,1997,10469
TX,48315,1998,10737
TX,48315,1999,10888
TX,48315,2000,10950
TX,48315,2001,11077
TX,48315,2002,11032
TX,48315,2003,11120
TX,48315,2004,11004
TX,48315,2005,10980
TX,48315,2006,10992
TX,48315,2007,10951
TX,48315,2008,10748
TX,48315,2009,10669
TX,48315,2010,10491
TX,48315,2011,10485
TX,48315,2012,10387
TX,48315,2013,10293
TX,48315,2014,10168
TX,48315,2015,10152
TX,48315,2016,10134
TX,48315,2017,10076
TX,48315,2018,9915
TX,48315,2019,9848
TX,48315,2020,9960
TX,48317,1990,4923
TX,48317,1991,4792
TX,48317,1992,4885
TX,48317,1993,4948
TX,48317,1994,4891
TX,48317,1995,4866
TX,48317,1996,4780
TX,48317,1997,4865
TX,48317,1998,4876
TX,48317,1999,4819
TX,48317,2000,4720
TX,48317,2001,4697
TX,48317,2002,4654
TX,48317,2003,4553
TX,48317,2004,4398
TX,48317,2005,4447
TX,48317,2006,4443
TX,48317,2007,4494
TX,48317,2008,4558
TX,48317,2009,4710
TX,48317,2010,4809
TX,48317,2011,4885
TX,48317,2012,4976
TX,48317,2013,5268
TX,48317,2014,5457
TX,48317,2015,5639
TX,48317,2016,5627
TX,48317,2017,5526
TX,48317,2018,5668
TX,48317,2019,5743
TX,48317,2020,5816
TX,48319,1990,3404
TX,48319,1991,3360
TX,48319,1992,3410
TX,48319,1993,3474
TX,48319,1994,3526
TX,48319,1995,3600
TX,48319,1996,3645
TX,48319,1997,3702
TX,48319,1998,3727
TX,48319,1999,3710
TX,48319,2000,3734
TX,48319,2001,3743
TX,48319,2002,3725
TX,48319,2003,3762
TX,48319,2004,3811
TX,48319,2005,3813
TX,48319,2006,3862
TX,48319,2007,3897
TX,48319,2008,3876
TX,48319,2009,3982
TX,48319,2010,4010
TX,48319,2011,4034
TX,48319,2012,4056
TX,48319,2013,4122
TX,48319,2014,4101
TX,48319,2015,4063
TX,48319,2016,4159
TX,48319,2017,4185
TX,48319,2018,4263
TX,48319,2019,4287
TX,48319,2020,4344
TX,48321,1990,36804
TX,48321,1991,37655
TX,48321,1992,37839
TX,48321,1993,38415
TX,48321,1994,38556
TX,48321,1995,38235
TX,48321,1996,37910
TX,48321,1997,37909
TX,48321,1998,38003
TX,48321,1999,37894
TX,48321,2000,37873
TX,48321,2001,37804
TX,48321,2002,37662
TX,48321,2003,37695
TX,48321,2004,37388
TX,48321,2005,37132
TX,48321,2006,36743
TX,48321,2007,36452
TX,48321,2008,36708
TX,48321,2009,36579
TX,48321,2010,36706
TX,48321,2011,36675
TX,48321,2012,36534
TX,48321,2013,36483
TX,48321,2014,36463
TX,48321,2015,36747
TX,48321,2016,37143
TX,48321,2017,36848
TX,48321,2018,36583
TX,48321,2019,36655
TX,48321,2020,36725
TX,48323,1990,36712
TX,48323,1991,38231
TX,48323,1992,39751
TX,48323,1993,41308
TX,48323,1994,42444
TX,48323,1995,43642
TX,48323,1996,44581
TX,48323,1997,45432
TX,48323,1998,46142
TX,48323,1999,46945
TX,48323,2000,47343
TX,48323,2001,47594
TX,48323,2002,48408
TX,48323,2003,49123
TX,48323,2004,49627
TX,48323,2005,50140
TX,48323,2006,50951
TX,48323,2007,51367
TX,48323,2008,52190
TX,48323,2009,53434
TX,48323,2010,54424
TX,48323,2011,55233
TX,48323,2012,55723
TX,48323,2013,56475
TX,48323,2014,57044
TX,48323,2015,57643
TX,48323,2016,57901
TX,48323,2017,57883
TX,48323,2018,57970
TX,48323,2019,58357
TX,48323,2020,58378
TX,48325,1990,27422
TX,48325,1991,28110
TX,48325,1992,28668
TX,48325,1993,30368
TX,48325,1994,31725
TX,48325,1995,33838
TX,48325,1996,35203
TX,48325,1997,36644
TX,48325,1998,37734
TX,48325,1999,38697
TX,48325,2000,39484
TX,48325,2001,40053
TX,48325,2002,40707
TX,48325,2003,41549
TX,48325,2004,42363
TX,48325,2005,42977
TX,48325,2006,43936
TX,48325,2007,44577
TX,48325,2008,45131
TX,48325,2009,45605
TX,48325,2010,46130
TX,48325,2011,46521
TX,48325,2012,46812
TX,48325,2013,47257
TX,48325,2014,47851
TX,48325,2015,48419
TX,48325,2016,49239
TX,48325,2017,50205
TX,48325,2018,50933
TX,48325,2019,51608
TX,48325,2020,52358
TX,48327,1990,2224
TX,48327,1991,2212
TX,48327,1992,2280
TX,48327,1993,2322
TX,48327,1994,2363
TX,48327,1995,2428
TX,48327,1996,2358
TX,48327,1997,2402
TX,48327,1998,2401
TX,48327,1999,2348
TX,48327,2000,2342
TX,48327,2001,2321
TX,48327,2002,2340
TX,48327,2003,2311
TX,48327,2004,2265
TX,48327,2005,2212
TX,48327,2006,2199
TX,48327,2007,2176
TX,48327,2008,2217
TX,48327,2009,2227
TX,48327,2010,2230
TX,48327,2011,2215
TX,48327,2012,2205
TX,48327,2013,2138
TX,48327,2014,2129
TX,48327,2015,2135
TX,48327,2016,2097
TX,48327,2017,2115
TX,48327,2018,2103
TX,48327,2019,2099
TX,48327,2020,2124
TX,48329,1990,106701
TX,48329,1991,108635
TX,48329,1992,110440
TX,48329,1993,111508
TX,48329,1994,112837
TX,48329,1995,113627
TX,48329,1996,114412
TX,48329,1997,116826
TX,48329,1998,118321
TX,48329,1999,117621
TX,48329,2000,115560
TX,48329,2001,116180
TX,48329,2002,117717
TX,48329,2003,119164
TX,48329,2004,120746
TX,48329,2005,122516
TX,48329,2006,125844
TX,48329,2007,128954
TX,48329,2008,132502
TX,48329,2009,136238
TX,48329,2010,136987
TX,48329,2011,140247
TX,48329,2012,147365
TX,48329,2013,152387
TX,48329,2014,156767
TX,48329,2015,162381
TX,48329,2016,163928
TX,48329,2017,165417
TX,48329,2018,172537
TX,48329,2019,176444
TX,48329,2020,177863
TX,48331,1990,22914
TX,48331,1991,22807
TX,48331,1992,22952
TX,48331,1993,23107
TX,48331,1994,23423
TX,48331,1995,23450
TX,48331,1996,23746
TX,48331,1997,23968
TX,48331,1998,24073
TX,48331,1999,24125
TX,48331,2000,24290
TX,48331,2001,24445
TX,48331,2002,24981
TX,48331,2003,24917
TX,48331,2004,25136
TX,48331,2005,25017
TX,48331,2006,25082
TX,48331,2007,24946
TX,48331,2008,25065
TX,48331,2009,24864
TX,48331,2010,24683
TX,48331,2011,24610
TX,48331,2012,24116
TX,48331,2013,24096
TX,48331,2014,24147
TX,48331,2015,24364
TX,48331,2016,24678
TX,48331,2017,24907
TX,48331,2018,24970
TX,48331,2019,24721
TX,48331,2020,24708
TX,48333,1990,4519
TX,48333,1991,4569
TX,48333,1992,4606
TX,48333,1993,4766
TX,48333,1994,4817
TX,48333,1995,4897
TX,48333,1996,4970
TX,48333,1997,4995
TX,48333,1998,5091
TX,48333,1999,5117
TX,48333,2000,5107
TX,48333,2001,4983
TX,48333,2002,4973
TX,48333,2003,4885
TX,48333,2004,4880
TX,48333,2005,4957
TX,48333,2006,4854
TX,48333,2007,4871
TX,48333,2008,4876
TX,48333,2009,4877
TX,48333,2010,4969
TX,48333,2011,4883
TX,48333,2012,4833
TX,48333,2013,4873
TX,48333,2014,4871
TX,48333,2015,4887
TX,48333,2016,4886
TX,48333,2017,4923
TX,48333,2018,4865
TX,48333,2019,4872
TX,48333,2020,4840
TX,48335,1990,7948
TX,48335,1991,7758
TX,48335,1992,7750
TX,48335,1993,7770
TX,48335,1994,8686
TX,48335,1995,9089
TX,48335,1996,9055
TX,48335,1997,9636
TX,48335,1998,9842
TX,48335,1999,9822
TX,48335,2000,9628
TX,48335,2001,9576
TX,48335,2002,9420
TX,48335,2003,9366
TX,48335,2004,9280
TX,48335,2005,9322
TX,48335,2006,9279
TX,48335,2007,9339
TX,48335,2008,9285
TX,48335,2009,9399
TX,48335,2010,9411
TX,48335,2011,9397
TX,48335,2012,9332
TX,48335,2013,9002
TX,48335,2014,9075
TX,48335,2015,8863
TX,48335,2016,8481
TX,48335,2017,8234
TX,48335,2018,8201
TX,48335,2019,8161
TX,48335,2020,8202
TX,48337,1990,17249
TX,48337,1991,17284
TX,48337,1992,17404
TX,48337,1993,17471
TX,48337,1994,17840
TX,48337,1995,18008
TX,48337,1996,18196
TX,48337,1997,18634
TX,48337,1998,18816
TX,48337,1999,19030
TX,48337,2000,19166
TX,48337,2001,19196
TX,48337,2002,19170
TX,48337,2003,19388
TX,48337,2004,19444
TX,48337,2005,19551
TX,48337,2006,19781
TX,48337,2007,19822
TX,48337,2008,19882
TX,48337,2009,19768
TX,48337,2010,19719
TX,48337,2011,19760
TX,48337,2012,19477
TX,48337,2013,19386
TX,48337,2014,19366
TX,48337,2015,19254
TX,48337,2016,19387
TX,48337,2017,19408
TX,48337,2018,19596
TX,48337,2019,19848
TX,48337,2020,19962
TX,48339,1990,184066
TX,48339,1991,192732
TX,48339,1992,202374
TX,48339,1993,211878
TX,48339,1994,221428
TX,48339,1995,231816
TX,48339,1996,243221
TX,48339,1997,255557
TX,48339,1998,269043
TX,48339,1999,284271
TX,48339,2000,297296
TX,48339,2001,311437
TX,48339,2002,326466
TX,48339,2003,341499
TX,48339,2004,357607
TX,48339,2005,372541
TX,48339,2006,392497
TX,48339,2007,411416
TX,48339,2008,429818
TX,48339,2009,445836
TX,48339,2010,459223
TX,48339,2011,471456
TX,48339,2012,484627
TX,48339,2013,498488
TX,48339,2014,517262
TX,48339,2015,535913
TX,48339,2016,555338
TX,48339,2017,571542
TX,48339,2018,590127
TX,48339,2019,607583
TX,48339,2020,626351
TX,48341,1990,17846
TX,48341,1991,18059
TX,48341,1992,18120
TX,48341,1993,18963
TX,48341,1994,19150
TX,48341,1995,19343
TX,48341,1996,19320
TX,48341,1997,19528
TX,48341,1998,19928
TX,48341,1999,20128
TX,48341,2000,20121
TX,48341,2001,20281
TX,48341,2002,20155
TX,48341,2003,20223
TX,48341,2004,20389
TX,48341,2005,20312
TX,48341,2006,20558
TX,48341,2007,20469
TX,48341,2008,20917
TX,48341,2009,21575
TX,48341,2010,22008
TX,48341,2011,22075
TX,48341,2012,22431
TX,48341,2013,22139
TX,48341,2014,21975
TX,48341,2015,21709
TX,48341,2016,21638
TX,48341,2017,21571
TX,48341,2018,21053
TX,48341,2019,20931
TX,48341,2020,20654
TX,48343,1990,13108
TX,48343,1991,13049
TX,48343,1992,12907
TX,48343,1993,13135
TX,48343,1994,13109
TX,48343,1995,13127
TX,48343,1996,13225
TX,48343,1997,13224
TX,48343,1998,13255
TX,48343,1999,13020
TX,48343,2000,13027
TX,48343,2001,13179
TX,48343,2002,13170
TX,48343,2003,13139
TX,48343,2004,12983
TX,48343,2005,13012
TX,48343,2006,13168
TX,48343,2007,13251
TX,48343,2008,13092
TX,48343,2009,12954
TX,48343,2010,12918
TX,48343,2011,12769
TX,48343,2012,12698
TX,48343,2013,12674
TX,48343,2014,12599
TX,48343,2015,12360
TX,48343,2016,12420
TX,48343,2017,12360
TX,48343,2018,12269
TX,48343,2019,12343
TX,48343,2020,12393
TX,48345,1990,1515
TX,48345,1991,1474
TX,48345,1992,1450
TX,48345,1993,1440
TX,48345,1994,1448
TX,48345,1995,1369
TX,48345,1996,1347
TX,48345,1997,1374
TX,48345,1998,1398
TX,48345,1999,1392
TX,48345,2000,1435
TX,48345,2001,1340
TX,48345,2002,1311
TX,48345,2003,1319
TX,48345,2004,1270
TX,48345,2005,1257
TX,48345,2006,1236
TX,48345,2007,1228
TX,48345,2008,1197
TX,48345,2009,1200
TX,48345,2010,1205
TX,48345,2011,1200
TX,48345,2012,1197
TX,48345,2013,1192
TX,48345,2014,1149
TX,48345,2015,1146
TX,48345,2016,1169
TX,48345,2017,1226
TX,48345,2018,1234
TX,48345,2019,1200
TX,48345,2020,1185
TX,48347,1990,54882
TX,48347,1991,55146
TX,48347,1992,55291
TX,48347,1993,55994
TX,48347,1994,56924
TX,48347,1995,57171
TX,48347,1996,57602
TX,48347,1997,58899
TX,48347,1998,58813
TX,48347,1999,59006
TX,48347,2000,59224
TX,48347,2001,59541
TX,48347,2002,59422
TX,48347,2003,59816
TX,48347,2004,60427
TX,48347,2005,60939
TX,48347,2006,61750
TX,48347,2007,62274
TX,48347,2008,62957
TX,48347,2009,64012
TX,48347,2010,64684
TX,48347,2011,65656
TX,48347,2012,65868
TX,48347,2013,65188
TX,48347,2014,65235
TX,48347,2015,65456
TX,48347,2016,65532
TX,48347,2017,65231
TX,48347,2018,65039
TX,48347,2019,64846
TX,48347,2020,64753
TX,48349,1990,39985
TX,48349,1991,40088
TX,48349,1992,40460
TX,48349,1993,41009
TX,48349,1994,41378
TX,48349,1995,42143
TX,48349,1996,42702
TX,48349,1997,42852
TX,48349,1998,43682
TX,48349,1999,44440
TX,48349,2000,45202
TX,48349,2001,45577
TX,48349,2002,45937
TX,48349,2003,46078
TX,48349,2004,46545
TX,48349,2005,46854
TX,48349,2006,47338
TX,48349,2007,47272
TX,48349,2008,47408
TX,48349,2009,47584
TX,48349,2010,47870
TX,48349,2011,48072
TX,48349,2012,48157
TX,48349,2013,48036
TX,48349,2014,47907
TX,48349,2015,48167
TX,48349,2016,48403
TX,48349,2017,48744
TX,48349,2018,49556
TX,48349,2019,49978
TX,48349,2020,50694
TX,48351,1990,13545
TX,48351,1991,13514
TX,48351,1992,13625
TX,48351,1993,13958
TX,48351,1994,14246
TX,48351,1995,14816
TX,48351,1996,14734
TX,48351,1997,14964
TX,48351,1998,14876
TX,48351,1999,15041
TX,48351,2000,15038
TX,48351,2001,15023
TX,48351,2002,14945
TX,48351,2003,14938
TX,48351,2004,14560
TX,48351,2005,14402
TX,48351,2006,14349
TX,48351,2007,14335
TX,48351,2008,14393
TX,48351,2009,14446
TX,48351,2010,14447
TX,48351,2011,14562
TX,48351,2012,14433
TX,48351,2013,14343
TX,48351,2014,14294
TX,48351,2015,14161
TX,48351,2016,14162
TX,48351,2017,13909
TX,48351,2018,13784
TX,48351,2019,13673
TX,48351,2020,13414
TX,48353,1990,16530
TX,48353,1991,16316
TX,48353,1992,16093
TX,48353,1993,16034
TX,48353,1994,16173
TX,48353,1995,16151
TX,48353,1996,16166
TX,48353,1997,16141
TX,48353,1998,16098
TX,48353,1999,15898
TX,48353,2000,15947
TX,48353,2001,15503
TX,48353,2002,15194
TX,48353,2003,15148
TX,48353,2004,15013
TX,48353,2005,14745
TX,48353,2006,14740
TX,48353,2007,14750
TX,48353,2008,15093
TX,48353,2009,15128
TX,48353,2010,15247
TX,48353,2011,15147
TX,48353,2012,14939
TX,48353,2013,15076
TX,48353,2014,15139
TX,48353,2015,15128
TX,48353,2016,15082
TX,48353,2017,14912
TX,48353,2018,14845
TX,48353,2019,14833
TX,48353,2020,14835
TX,48355,1990,291669
TX,48355,1991,295863
TX,48355,1992,299404
TX,48355,1993,304066
TX,48355,1994,308725
TX,48355,1995,310435
TX,48355,1996,312762
TX,48355,1997,314667
TX,48355,1998,314810
TX,48355,1999,314553
TX,48355,2000,313673
TX,48355,2001,313670
TX,48355,2002,316256
TX,48355,2003,317632
TX,48355,2004,321879
TX,48355,2005,325515
TX,48355,2006,329113
TX,48355,2007,330512
TX,48355,2008,333526
TX,48355,2009,338220
TX,48355,2010,340251
TX,48355,2011,343278
TX,48355,2012,347966
TX,48355,2013,352987
TX,48355,2014,356717
TX,48355,2015,360587
TX,48355,2016,361753
TX,48355,2017,361328
TX,48355,2018,362177
TX,48355,2019,362347
TX,48355,2020,363148
TX,48357,1990,9113
TX,48357,1991,8899
TX,48357,1992,8871
TX,48357,1993,8706
TX,48357,1994,8715
TX,48357,1995,8709
TX,48357,1996,8937
TX,48357,1997,9095
TX,48357,1998,9104
TX,48357,1999,9027
TX,48357,2000,8988
TX,48357,2001,9134
TX,48357,2002,9106
TX,48357,2003,8981
TX,48357,2004,9149
TX,48357,2005,9384
TX,48357,2006,9557
TX,48357,2007,9812
TX,48357,2008,9962
TX,48357,2009,10225
TX,48357,2010,10171
TX,48357,2011,10444
TX,48357,2012,10611
TX,48357,2013,10701
TX,48357,2014,10709
TX,48357,2015,10690
TX,48357,2016,10259
TX,48357,2017,10004
TX,48357,2018,9861
TX,48357,2019,9815
TX,48357,2020,9598
TX,48359,1990,2273
TX,48359,1991,2225
TX,48359,1992,2247
TX,48359,1993,2307
TX,48359,1994,2323
TX,48359,1995,2224
TX,48359,1996,2229
TX,48359,1997,2302
TX,48359,1998,2098
TX,48359,1999,2152
TX,48359,2000,2186
TX,48359,2001,2132
TX,48359,2002,2069
TX,48359,2003,2072
TX,48359,2004,2039
TX,48359,2005,2010
TX,48359,2006,2010
TX,48359,2007,1992
TX,48359,2008,2004
TX,48359,2009,2040
TX,48359,2010,2050
TX,48359,2011,2072
TX,48359,2012,2046
TX,48359,2013,2087
TX,48359,2014,2068
TX,48359,2015,2064
TX,48359,2016,2071
TX,48359,2017,2106
TX,48359,2018,2122
TX,48359,2019,2115
TX,48359,2020,2135
TX,48361,1990,80560
TX,48361,1991,81733
TX,48361,1992,82711
TX,48361,1993,83342
TX,48361,1994,83860
TX,48361,1995,83983
TX,48361,1996,83975
TX,48361,1997,84420
TX,48361,1998,84512
TX,48361,1999,84883
TX,48361,2000,84930
TX,48361,2001,84108
TX,48361,2002,83813
TX,48361,2003,83553
TX,48361,2004,83580
TX,48361,2005,83907
TX,48361,2006,81687
TX,48361,2007,82255
TX,48361,2008,82612
TX,48361,2009,81586
TX,48361,2010,82015
TX,48361,2011,82350
TX,48361,2012,82908
TX,48361,2013,82853
TX,48361,2014,83301
TX,48361,2015,84026
TX,48361,2016,84652
TX,48361,2017,85056
TX,48361,2018,83207
TX,48361,2019,83086
TX,48361,2020,82878
TX,48363,1990,25048
TX,48363,1991,25137
TX,48363,1992,24842
TX,48363,1993,25095
TX,48363,1994,25271
TX,48363,1995,25298
TX,48363,1996,25674
TX,48363,1997,25948
TX,48363,1998,26378
TX,48363,1999,26720
TX,48363,2000,27074
TX,48363,2001,27128
TX,48363,2002,27144
TX,48363,2003,27294
TX,48363,2004,27276
TX,48363,2005,27511
TX,48363,2006,27859
TX,48363,2007,27679
TX,48363,2008,27916
TX,48363,2009,28071
TX,48363,2010,28093
TX,48363,2011,28059
TX,48363,2012,27862
TX,48363,2013,27878
TX,48363,2014,28033
TX,48363,2015,27963
TX,48363,2016,28131
TX,48363,2017,28554
TX,48363,2018,28843
TX,48363,2019,29114
TX,48363,2020,29320
TX,48365,1990,22053
TX,48365,1991,22020
TX,48365,1992,22096
TX,48365,1993,22111
TX,48365,1994,22345
TX,48365,1995,22510
TX,48365,1996,22554
TX,48365,1997,22821
TX,48365,1998,22828
TX,48365,1999,22765
TX,48365,2000,22764
TX,48365,2001,22773
TX,48365,2002,22953
TX,48365,2003,23021
TX,48365,2004,22892
TX,48365,2005,23140
TX,48365,2006,23456
TX,48365,2007,23351
TX,48365,2008,23537
TX,48365,2009,23678
TX,48365,2010,23770
TX,48365,2011,24008
TX,48365,2012,24000
TX,48365,2013,23791
TX,48365,2014,23749
TX,48365,2015,23661
TX,48365,2016,23407
TX,48365,2017,23165
TX,48365,2018,23069
TX,48365,2019,23103
TX,48365,2020,23187
TX,48367,1990,65281
TX,48367,1991,66608
TX,48367,1992,67942
TX,48367,1993,69584
TX,48367,1994,71565
TX,48367,1995,73793
TX,48367,1996,76476
TX,48367,1997,79449
TX,48367,1998,83056
TX,48367,1999,86087
TX,48367,2000,89159
TX,48367,2001,91660
TX,48367,2002,94092
TX,48367,2003,97041
TX,48367,2004,99320
TX,48367,2005,101891
TX,48367,2006,105387
TX,48367,2007,109408
TX,48367,2008,112911
TX,48367,2009,115802
TX,48367,2010,117324
TX,48367,2011,118326
TX,48367,2012,119494
TX,48367,2013,119807
TX,48367,2014,122185
TX,48367,2015,125691
TX,48367,2016,129016
TX,48367,2017,133616
TX,48367,2018,138254
TX,48367,2019,143149
TX,48367,2020,148198
TX,48369,1990,9871
TX,48369,1991,9890
TX,48369,1992,9910
TX,48369,1993,9925
TX,48369,1994,10073
TX,48369,1995,10061
TX,48369,1996,10116
TX,48369,1997,10113
TX,48369,1998,10030
TX,48369,1999,10036
TX,48369,2000,9991
TX,48369,2001,9842
TX,48369,2002,10032
TX,48369,2003,10155
TX,48369,2004,10168
TX,48369,2005,10099
TX,48369,2006,10035
TX,48369,2007,10075
TX,48369,2008,9994
TX,48369,2009,10082
TX,48369,2010,10266
TX,48369,2011,10280
TX,48369,2012,10188
TX,48369,2013,9989
TX,48369,2014,9954
TX,48369,2015,9791
TX,48369,2016,9764
TX,48369,2017,9688
TX,48369,2018,9666
TX,48369,2019,9555
TX,48369,2020,9522
